Creador;El;ULib;FULib;Fe.entrega;Solped;CM;EntrgFinal;C.Rec.;V.Rec.;C.Fac.;V.Fac.;Antic.;Tp.cambio;TipoCambio;Cond.pago;Centro;Almacén;Doc.compr.;Posición;Contrato;IndBorrado;EstadLiber;Proveedor;Nombre;Material;Txt.brv.;Tp.imput.;Gpo.artíc.;Grp-Compr.;Tipo doc.;Cl.doc.;Liber.;GrupoLib.;EstrLiber;Gestión OC;Fecha doc.;Cantidad;UM pedido;CxCal;CxEnt;Valor neto;Valor efec;VxCal;VxEnt;Moneda;V.neto ML;ML;;PosSolPed;Fe.solic.;Respons.;Fe.Migo;Mot. Anul.;Negocia
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.07.2022;X;;;;;;;;100.000;100.000;;B;;documento 3368;70;;;XXX;;prov 147;;;K;grupo 207;20;F;;1;;;14;26.01.2022;2.001;UP;;;;;;;INR;152944.00;INR;;70;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.08.2022;X;;;;;;;;100.000;100.000;;B;;documento 3368;80;;;XXX;;prov 147;;;K;grupo 207;20;F;;1;;;14;26.01.2022;2.006;UP;;;;;;;INR;176924.00;INR;;80;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.09.2022;X;;;;;;;;100.000;100.000;;B;;documento 3368;90;;;XXX;;prov 147;;;K;grupo 207;20;F;;1;;;14;26.01.2022;2.004;UP;;;;;;;INR;168633.00;INR;;90;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.10.2022;X;;;;;;;;100.000;100.000;;B;;documento 3368;100;;;XXX;;prov 147;;;K;grupo 207;20;F;;1;;;14;26.01.2022;2.009;UP;;;;;;;INR;192163.00;INR;;100;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.11.2022;X;;;;;;;;100.000;100.000;;B;;documento 3368;110;;;XXX;;prov 147;;;K;grupo 207;20;F;;1;;;14;26.01.2022;2.005;UP;;;;;;;INR;164842.00;INR;;110;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.12.2022;X;;;;;;;;100.000;100.000;;B;;documento 3368;120;;;XXX;;prov 147;;;K;grupo 207;20;F;;1;;;14;26.01.2022;2.004;UP;;;;;;;INR;182453.00;INR;;120;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.01.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;10;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.003;UP;;;;;;;INR;8475012.00;INR;;10;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;28.02.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;20;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.007;UP;;;;;;;INR;8492026.00;INR;;20;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.03.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;30;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.007;UP;;;;;;;INR;8458915.00;INR;;30;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.04.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;40;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.006;UP;;;;;;;INR;8462947.00;INR;;40;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.05.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;50;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.002;UP;;;;;;;INR;8473969.00;INR;;50;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;60;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.003;UP;;;;;;;INR;8463041.00;INR;;60;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.07.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;70;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.001;UP;;;;;;;INR;8472685.00;INR;;70;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.08.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;80;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.005;UP;;;;;;;INR;8470247.00;INR;;80;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.09.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;90;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.000;UP;;;;;;;INR;8467885.00;INR;;90;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.10.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;100;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.003;UP;;;;;;;INR;8470970.00;INR;;100;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.11.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;110;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.007;UP;;;;;;;INR;8446710.00;INR;;110;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;01.02.2022;30.12.2022;X;;;;;;;;100.000;100.000;;A;;documento 3369;120;;;XXXX;;prov 142;;;K;grupo 207;25;F;;1;;;14;26.01.2022;2.008;UP;;;;;;;INR;8461202.00;INR;;120;17.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.01.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;10;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.000;UP;;;;;;;INR;532412.00;INR;;10;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;28.02.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;20;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.007;UP;;;;;;;INR;530686.00;INR;;20;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.03.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;30;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.003;UP;;;;;;;INR;523086.00;INR;;30;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.04.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;40;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.006;UP;;;;;;;INR;534559.00;INR;;40;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.05.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;50;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.007;UP;;;;;;;INR;521587.00;INR;;50;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.06.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;60;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.004;UP;;;;;;;INR;515708.00;INR;;60;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.07.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;70;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.005;UP;;;;;;;INR;523123.00;INR;;70;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.08.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;80;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.004;UP;;;;;;;INR;496865.00;INR;;80;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.09.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;90;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.006;UP;;;;;;;INR;508111.00;INR;;90;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.10.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;100;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.000;UP;;;;;;;INR;523150.00;INR;;100;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.11.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;110;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.006;UP;;;;;;;INR;526406.00;INR;;110;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.12.2022;X;;;;;;;;100.000;100.000;;B;;documento 3370;120;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.005;UP;;;;;;;INR;514962.00;INR;;120;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.01.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;10;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.001;UP;;;;;;;INR;625212.00;INR;;10;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;28.02.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;20;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.003;UP;;;;;;;INR;667076.00;INR;;20;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.03.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;30;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.007;UP;;;;;;;INR;643938.00;INR;;30;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.04.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;40;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.004;UP;;;;;;;INR;647009.00;INR;;40;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.05.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;50;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.003;UP;;;;;;;INR;650084.00;INR;;50;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.06.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;60;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.008;UP;;;;;;;INR;665162.00;INR;;60;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.07.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;70;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.007;UP;;;;;;;INR;639299.00;INR;;70;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.08.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;80;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.004;UP;;;;;;;INR;664349.00;INR;;80;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.09.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;90;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.000;UP;;;;;;;INR;670679.00;INR;;90;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.10.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;100;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.006;UP;;;;;;;INR;633348.00;INR;;100;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.11.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;110;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.002;UP;;;;;;;INR;662032.00;INR;;110;19.01.2022;Usuario 6;;;
Usuario 6;26.01.2022;Usuario 6;31.01.2022;30.12.2022;X;;;;;;;;100.000;100.000;;A;;documento 3371;120;;;XXX;;prov 150;;;K;grupo 207;20;F;;1;;;9;26.01.2022;2.008;UP;;;;;;;INR;624202.00;INR;;120;19.01.2022;Usuario 6;;;
Usuario 9;26.01.2022;Usuario 9;31.01.2022;31.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3372;10;;;X;;prov 46;;;;grupo 30;57;F;;1;;;6;26.01.2022;46.001;KG;;;;;;;INR;78146.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;31.01.2022;31.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3372;20;;;X;;prov 46;;;;grupo 31;57;F;;1;;;6;26.01.2022;21.006;KG;;;;;;;INR;37589.00;INR;;20;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;11.02.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3373;10;;;X;;prov 4;;;;grupo 42;57;F;;1;;;6;26.01.2022;39.549;KG;;;;;;;INR;344260.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3374;10;;;X;;prov 48;;;;grupo 210;57;F;;1;;;6;26.01.2022;3.001.004;UN;;;;;;;INR;82762.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3374;20;;;X;;prov 48;;;;grupo 210;57;F;;1;;;6;26.01.2022;3.001.009;UN;;;;;;;INR;71767.00;INR;;20;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3374;30;;;X;;prov 48;;;;grupo 150;57;F;;1;;;6;26.01.2022;31.008;UN;;;;;;;INR;379481.00;INR;;30;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3374;40;;;X;;prov 48;;;;grupo 51;57;F;;1;;;6;26.01.2022;17.004;UN;;;;;;;INR;10334.00;INR;;40;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;10;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;3.001;KG;;;;;;;INR;46874.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;;;;;;;100.000;100.000;;B;;documento 3375;20;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;17.006;KG;;;;;;;INR;16292.00;INR;;20;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;;;;;;;100.000;100.000;;B;;documento 3375;30;;L;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;11.004;KG;;;;;;;INR;16084.00;INR;;30;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;40;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;17.002;KG;;;;;;;INR;38462.00;INR;;40;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;50;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;41.006;KG;;;;;;;INR;60544.00;INR;;50;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;60;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;71.009;KG;;;;;;;INR;80015.00;INR;;60;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;70;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;3.002;KG;;;;;;;INR;40620.00;INR;;70;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;;;;;;;100.000;100.000;;B;;documento 3375;80;;L;X;;prov 21;;;;grupo 78;57;F;;1;;;6;26.01.2022;41.007;UN;;;;;;;INR;69526.00;INR;;80;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;90;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;2.008;KG;;;;;;;INR;35462.00;INR;;90;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;100;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;2.004;KG;;;;;;;INR;35398.00;INR;;100;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;110;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;9.008;KG;;;;;;;INR;17023.00;INR;;110;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;120;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;27.003;KG;;;;;;;INR;30822.00;INR;;120;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;130;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;9.000;KG;;;;;;;INR;9511.00;INR;;130;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;140;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;5.008;KG;;;;;;;INR;40990.00;INR;;140;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;150;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;26.01.2022;36.004;KG;;;;;;;INR;3391.00;INR;;150;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;160;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;11.000;KG;;;;;;;INR;8450.00;INR;;160;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;170;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;46.002;KG;;;;;;;INR;31622.00;INR;;170;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;180;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;11.000;KG;;;;;;;INR;2427.00;INR;;180;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;190;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;31.008;KG;;;;;;;INR;5808.00;INR;;190;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;200;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;3.005;KG;;;;;;;INR;47031.00;INR;;200;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;210;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;6.000;KG;;;;;;;INR;28345.00;INR;;210;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;220;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;26.01.2022;11.003;KG;;;;;;;INR;771.00;INR;;220;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;230;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;7.000;KG;;;;;;;INR;179.00;INR;;230;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;240;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;11.008;KG;;;;;;;INR;25915.00;INR;;240;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;250;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;26.01.2022;13.007;KG;;;;;;;INR;16801.00;INR;;250;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;260;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;3.006;KG;;;;;;;INR;22626.00;INR;;260;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;270;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;61.004;KG;;;;;;;INR;11145.00;INR;;270;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;280;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;41.009;KG;;;;;;;INR;7473.00;INR;;280;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3375;290;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;31.000;KG;;;;;;;INR;33671.00;INR;;290;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;;X;X;;;;;;100.000;100.000;;B;;documento 3375;300;;;X;;prov 21;;;;grupo 28;57;F;;1;;;6;26.01.2022;17.005;KG;;;;;;;INR;3556.00;INR;;;;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;;X;X;;;;;;100.000;100.000;;B;;documento 3375;310;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;21.005;KG;;;;;;;INR;9120.00;INR;;;;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;28.01.2022;28.01.2022;;X;X;;;;;;100.000;100.000;;B;;documento 3375;320;;;X;;prov 21;;;;grupo 23;57;F;;1;;;6;26.01.2022;11.007;KG;;;;;;;INR;22716.00;INR;;;;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;31.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3376;10;;;X;;prov 45;;;;grupo 33;57;F;;1;;;6;26.01.2022;33.009;KG;;;;;;;INR;6384.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;31.01.2022;X;X;;;;;;;100.000;100.000;;B;;documento 3376;20;;L;X;;prov 45;;;;grupo 33;57;F;;1;;;6;26.01.2022;601.000;UN;;;;;;;INR;47802.00;INR;;20;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3377;10;;;X;;prov 19;;;;grupo 23;57;F;;1;;;6;26.01.2022;3.404;KG;;;;;;;INR;50336.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3378;10;;;X;;prov 17;;;;grupo 18;57;F;;1;;;6;26.01.2022;121.001;BOT;;;;;;;INR;12012.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3378;20;;;X;;prov 17;;;;grupo 18;57;F;;1;;;6;26.01.2022;21.003;UN;;;;;;;INR;5389.00;INR;;20;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3379;10;;;X;;prov 43;;;;grupo 36;57;F;;1;;;6;26.01.2022;1.441.004;UN;;;;;;;INR;65103.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;02.02.2022;X;X;;;;;;;100.000;100.000;;B;;documento 3380;10;;L;;;prov 42;;;;grupo 27;57;F;;;;;6;26.01.2022;289.003;UN;;;;;;;INR;179001.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3381;10;;;X;;prov 10;;;;grupo 28;57;F;;1;;;6;26.01.2022;21.005;KG;;;;;;;INR;7264.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3382;10;;;X;;prov 41;;;;grupo 104;57;F;;1;;;6;26.01.2022;11.003;UN;;;;;;;INR;3369.00;INR;;10;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3382;20;;;X;;prov 41;;;;grupo 114;57;F;;1;;;6;26.01.2022;21.004;KG;;;;;;;INR;15352.00;INR;;20;26.01.2022;Usuario 9;;;
Usuario 9;26.01.2022;Usuario 9;26.01.2022;28.01.2022;X;X;X;;;;;;100.000;100.000;;B;;documento 3382;30;;;X;;prov 41;;;;grupo 105;57;F;;1;;;6;26.01.2022;145.006;UN;;;;;;;INR;31713.00;INR;;30;26.01.2022;Usuario 9;;;
